1272	(1, 7273)
1188	(1, 20855)
48	(2, 14568)
1272	(5, 49042)
48	(1, 12097)
1479	(3, 4111)
1479	(1, 43108)
1272	(2, 15690)
1479	(1, 36395)
7	(0, 32303)
1479	(3, 56337)
1188	(15, 19982)
7	(1, 30102)
48	(1, 43257)
48	(1, 54303)
1272	(1, 32579)
48	(1, 8217)
48	(3, 4021)
1272	(5, 49477)
7	(1, 16688)
48	(2, 13354)
1188	(1, 13479)
7	(1, 16326)
48	(1, 9082)
3108	(1, 15698)
1304	(1, 28399)
1188	(0, 10696)
1304	(1, 41804)
48	(1, 52208)
1304	(3, 56308)
48	(1, 18937)
48	(1, 41850)
1304	(5, 50104)
1188	(1, 16662)
1479	(5, 49810)
7	(1, 40315)
1272	(1, 7004)
1188	(2, 16193)
1188	(3, 5935)
1272	(2, 16563)
1479	(14, 52322)
48	(1, 27278)
1304	(2, 16684)
1479	(1, 36267)
1479	(1, 43573)
48	(1, 50288)
1304	(1, 18322)
3108	(2, 17916)
48	(2, 15116)
3108	(19, 33993)
7	(1, 15972)
48	(1, 54051)
48	(3, 4600)
1272	(1, 7252)
1304	(1, 14598)
3108	(1, 35755)
48	(1, 12506)
1188	(1, 28429)
1272	(1, 7937)
7	(5, 48786)
48	(3, 4065)
3108	(1, 42878)
48	(3, 5935)
1272	(1, 21671)
48	(1, 39062)
1188	(3, 55879)
1304	(1, 38584)
1304	(10, 6477)
7	(1, 15650)
1272	(1, 38533)
3108	(1, 2968)
48	(1, 34544)
48	(6, 55848)
7	(2, 13527)
1272	(5, 49925)
48	(1, 31833)
1479	(1, 7253)
7	(1, 11420)
48	(1, 19436)
48	(2, 16524)
1188	(1, 9672)
3108	(1, 17468)
48	(1, 7719)
48	(1, 16782)
1272	(1, 48283)
1272	(2, 16314)
1188	(1, 8629)
3108	(1, 12764)
1304	(1, 35513)
7	(1, 55092)
1188	(1, 16734)
48	(1, 13421)
1479	(1, 11000)
3108	(21, 56315)
48	(2, 13523)
48	(1, 38926)
48	(3, 55924)
1304	(1, 11095)
7	(3, 3999)
1272	(2, 18032)
48	(3, 55879)
1272	(1, 51054)
1272	(12, 25782)
1272	(1, 44669)
1479	(1, 17660)
1304	(1, 53641)
48	(3, 4164)
3108	(1, 35028)
1304	(5, 48950)
1304	(3, 5944)
1479	(1, 39217)
7	(1, 9940)
3108	(3, 5909)
1479	(1, 44377)
48	(1, 29648)
1188	(1, 36117)
1272	(5, 49648)
48	(1, 1721)
1188	(1, 14168)
3108	(1, 45460)
1272	(2, 13010)
48	(1, 13922)
48	(1, 27042)
1479	(1, 40685)
48	(1, 7273)
1188	(3, 4620)
1188	(3, 4101)
1272	(1, 15065)
48	(3, 5453)
1479	(1, 44185)
3108	(3, 3999)
48	(1, 13866)
7	(3, 56337)
48	(1, 35938)
48	(1, 34883)
1479	(2, 14197)
1479	(1, 33312)
1479	(1, 17337)
1188	(6, 56346)
48	(1, 12618)
48	(1, 19784)
3108	(1, 45187)
1272	(0, 26449)
48	(1, 13400)
7	(2, 16688)
48	(1, 54714)
3108	(1, 9648)
1479	(1, 23363)
3108	(1, 40255)
48	(1, 53641)
1272	(1, 25660)
48	(3, 4101)
1272	(2, 16898)
3108	(3, 4111)
7	(0, 28055)
3108	(5, 50028)
1272	(1, 17553)
3108	(3, 5852)
48	(3, 5944)
1304	(2, 16665)
48	(1, 26251)
48	(1, 28364)
1188	(1, 25071)
48	(1, 40004)
1479	(3, 5546)
48	(1, 44514)
3108	(1, 18175)
1272	(1, 40701)
48	(1, 36455)
1272	(1, 21728)
48	(1, 7279)
3108	(2, 15699)
1272	(1, 46155)
48	(1, 48062)
48	(1, 29040)
1479	(1, 28797)
1272	(3, 5935)
1479	(1, 46047)
1272	(23, 25674)
3108	(1, 30834)
48	(1, 55148)
1304	(5, 50094)
1272	(1, 38946)
1188	(1, 27017)
1479	(1, 41378)
48	(1, 7252)
7	(3, 56335)
1479	(1, 37602)
48	(1, 14743)
48	(1, 17967)
1272	(1, 17973)
1304	(5, 49557)
48	(1, 38170)
1272	(16, 6477)
3108	(1, 13918)
1479	(2, 17619)
1272	(3, 56308)
1272	(3, 4807)
1272	(1, 22797)
1272	(5, 48688)
1272	(2, 16202)
1304	(2, 13010)
3108	(3, 5451)
3108	(5, 49289)
7	(1, 35912)
7	(1, 13881)
1479	(1, 7921)
1479	(17, 25039)
1304	(5, 48918)
3108	(1, 17621)
7	(2, 15650)
1272	(3, 55879)
3108	(3, 55880)
3108	(5, 48929)
48	(2, 13390)
1479	(11, 35267)
7	(1, 26877)
1479	(1, 17331)
3108	(1, 38214)
1272	(1, 38584)
1188	(2, 13483)
3108	(5, 49714)
48	(1, 51082)
1479	(1, 52322)
3108	(5, 49260)
1479	(2, 15574)
48	(1, 18924)
1304	(1, 12105)
48	(5, 49648)
48	(1, 45933)
1304	(5, 50084)
1272	(10, 6477)
7	(2, 13524)
48	(1, 55336)
1272	(1, 12970)
1479	(1, 52571)
48	(1, 38708)
1272	(2, 16248)
1272	(1, 40770)
3108	(3, 4155)
7	(3, 4381)
48	(1, 31034)
1272	(5, 49761)
3108	(8, 26470)
48	(10, 54317)
48	(1, 41102)
1479	(1, 8590)
1304	(1, 46546)
1272	(1, 38528)
7	(1, 13419)
48	(1, 5947)
48	(1, 36057)
1479	(1, 31900)
1304	(1, 54799)
3108	(3, 4050)
48	(1, 16530)
48	(1, 15886)
1188	(26, 47741)
7	(18, 48193)
1479	(3, 5074)
1188	(3, 56308)
1188	(1, 41111)
1188	(3, 4807)
1272	(3, 4101)
1272	(1, 51384)
3108	(1, 8255)
1479	(1, 9983)
1272	(3, 5944)
1304	(7, 26550)
1188	(1, 40400)
1272	(1, 16789)
1304	(5, 50038)
1479	(3, 55880)
1304	(1, 34390)
1272	(2, 14468)
7	(1, 44913)
48	(1, 27078)
7	(21, 56315)
1479	(2, 17227)
1479	(2, 17952)
1188	(2, 14846)
3108	(0, 30834)
48	(1, 48092)
7	(1, 16687)
3108	(3, 4536)
1188	(2, 13481)
1272	(1, 10488)
1304	(1, 16591)
1188	(2, 14142)
48	(3, 56308)
1304	(1, 26550)
3108	(36, 43317)
1479	(1, 53376)
1188	(1, 6971)
48	(8, 7719)
1479	(1, 30765)
48	(5, 50104)
1479	(1, 24200)
1304	(1, 52225)
48	(1, 44149)
48	(1, 2087)
1479	(26, 27195)
1479	(3, 4155)
7	(1, 23055)
1304	(1, 28680)
7	(1, 13524)
1188	(1, 24368)
1272	(1, 43586)
7	(17, 25039)
48	(18, 23416)
48	(1, 54316)
7	(1, 7251)
1479	(3, 4050)
1223	(1, 14256)
733	(3, 4807)
2431	(1, 13875)
733	(5, 49571)
2580	(1, 17298)
1223	(5, 49832)
1225	(3, 55880)
3671	(1, 19901)
2735	(1, 13918)
1225	(19, 38799)
1246	(1, 53368)
3671	(3, 4551)
3671	(1, 7259)
1246	(5, 48918)
1446	(34, 44608)
2735	(8, 37254)
1223	(3, 4594)
3671	(2, 13820)
2735	(1, 50534)
733	(1, 7797)
1223	(5, 50060)
1223	(1, 20011)
2431	(37, 50389)
1223	(1, 18247)
2431	(1, 40825)
2431	(5, 49842)
2735	(5, 49289)
1246	(3, 4125)
1225	(1, 7112)
3671	(1, 13016)
733	(3, 55879)
1246	(1, 28670)
1225	(1, 43088)
3671	(1, 28145)
1223	(1, 20359)
2735	(2, 14553)
2431	(36, 46501)
1246	(1, 13215)
733	(2, 16719)
1246	(1, 6978)
1446	(3, 4125)
733	(1, 28993)
1223	(2, 14054)
2580	(3, 4155)
1246	(1, 6260)
2735	(16, 40315)
1223	(3, 4031)
3671	(1, 12588)
1225	(1, 22219)
2580	(3, 4365)
1225	(3, 4155)
2431	(28, 10023)
2431	(9, 47192)
1225	(1, 7253)
1246	(5, 50084)
3671	(1, 10991)
2580	(1, 33868)
1225	(1, 21606)
2431	(2, 16408)
1246	(1, 12634)
2735	(40, 42405)
2580	(1, 2316)
1225	(3, 4322)
733	(1, 11230)
2580	(3, 4050)
1446	(8, 10290)
2580	(1, 36751)
1246	(2, 14026)
1225	(3, 4050)
1225	(1, 16779)
1446	(3, 4765)
1225	(1, 7234)
2431	(3, 4413)
1223	(1, 19176)
1246	(1, 45158)
1223	(1, 41511)
1246	(1, 30696)
1446	(1, 20289)
2431	(1, 54695)
1446	(1, 13540)
2431	(1, 53513)
1246	(5, 48971)
733	(1, 35390)
1225	(2, 16748)
3671	(1, 33728)
2735	(1, 22639)
2735	(40, 46608)
1246	(2, 15867)
1225	(1, 52458)
2580	(2, 15369)
1223	(3, 4727)
1225	(5, 49501)
733	(2, 16545)
3671	(1, 51896)
733	(1, 28080)
1225	(1, 44377)
1225	(1, 34115)
2431	(1, 35839)
733	(2, 14622)
2735	(13, 43200)
733	(3, 4101)
1225	(1, 47220)
733	(3, 5944)
2735	(10, 40315)
3671	(1, 28983)
1223	(1, 22326)
1223	(2, 17785)
3671	(19, 31492)
1246	(5, 49057)
1225	(15, 41088)
2431	(1, 44377)
733	(0, 22687)
1223	(3, 4091)
1446	(3, 5738)
1225	(2, 16781)
733	(5, 49510)
2431	(1, 18605)
2580	(1, 47452)
733	(1, 18639)
1225	(1, 18779)
2735	(15, 21370)
1246	(1, 6823)
1246	(3, 4317)
2580	(37, 34292)
733	(1, 11876)
733	(15, 21020)
733	(1, 14802)
1223	(2, 16286)
1446	(1, 46871)
3671	(2, 17003)
733	(1, 16719)
2431	(2, 13848)
2735	(3, 4536)
3671	(3, 4091)
1225	(1, 31722)
1223	(3, 4354)
1225	(1, 20307)
3671	(1, 7803)
2580	(3, 4585)
1246	(1, 7234)
3671	(3, 5937)
3671	(1, 20537)
3671	(1, 28284)
1246	(2, 16405)
1246	(5, 48873)
3671	(0, 28145)
2735	(21, 56315)
1223	(8, 32318)
2580	(1, 16291)
1446	(3, 4149)
1246	(2, 13929)
733	(3, 4360)
1246	(1, 44377)
2431	(27, 43946)
3671	(1, 17724)
733	(1, 55390)
1223	(2, 17023)
2735	(1, 13263)
3671	(3, 5891)
1225	(1, 44975)
3671	(1, 13047)
1446	(0, 34119)
1225	(1, 32848)
3671	(1, 44057)
2580	(9, 48175)
3671	(3, 4518)
1246	(1, 37315)
1225	(1, 8180)
2580	(1, 9724)
1225	(1, 19617)
2431	(3, 3990)
2580	(1, 13593)
2580	(17, 25039)
1225	(1, 16748)
1446	(20, 54118)
1225	(3, 5935)
2580	(1, 30731)
1223	(1, 14280)
733	(1, 53430)
1246	(1, 26519)
1225	(2, 13246)
733	(1, 15797)
2735	(2, 14722)
2431	(6, 56206)
733	(10, 54317)
1446	(18, 30572)
2735	(1, 22064)
2580	(1, 44082)
1225	(5, 49704)
1246	(1, 50526)
2735	(3, 4082)
733	(1, 31817)
1446	(1, 40270)
1223	(7, 39097)
1225	(3, 4807)
733	(19, 43269)
1246	(27, 43946)
2431	(1, 16692)
1225	(1, 47883)
733	(5, 49112)
1223	(1, 39097)
1246	(2, 13883)
1246	(1, 47410)
2735	(1, 44082)
1225	(1, 9037)
1225	(1, 16781)
1246	(3, 3990)
733	(1, 9215)
1225	(3, 55879)
1446	(1, 52401)
1246	(2, 16799)
733	(1, 52377)
1446	(2, 16488)
2735	(1, 42616)
3671	(5, 48668)
3671	(1, 7260)
1225	(1, 38248)
1225	(2, 15857)
2431	(1, 37829)
1225	(1, 32552)
2735	(40, 25103)
2580	(1, 13887)
1225	(1, 21627)
1223	(20, 39097)
3671	(3, 5758)
1225	(1, 35284)
1446	(1, 41788)
3671	(5, 48768)
2431	(5, 49060)
1225	(14, 39980)
3671	(1, 36130)
1225	(1, 38120)
1225	(0, 23779)
2735	(18, 37191)
733	(1, 24180)
733	(3, 56308)
3671	(2, 13851)
1225	(1, 6979)
2580	(1, 55722)
1223	(3, 55927)
1225	(1, 52001)
733	(1, 13965)
733	(1, 47526)
1246	(5, 49774)
733	(3, 5307)
2580	(1, 33935)
1225	(2, 15690)
1246	(1, 47097)
1225	(5, 48733)
3671	(1, 36912)
2580	(2, 14217)
1223	(3, 4679)
1446	(10, 37607)
3671	(1, 8997)
733	(5, 48768)
2735	(5, 49673)
3671	(1, 26064)
733	(2, 14802)
1223	(17, 38028)
733	(1, 54599)
2580	(2, 14622)
2580	(5, 49260)
1225	(1, 7879)
2735	(3, 55880)
3671	(5, 48733)
1225	(1, 48216)
1246	(1, 51801)
1225	(2, 14622)
2431	(1, 17941)
2431	(3, 4123)
1225	(2, 14448)
1225	(3, 4101)
2580	(0, 30731)
1225	(3, 5944)
1225	(1, 30642)
2735	(11, 31453)
1225	(1, 13246)
733	(1, 7159)
2580	(5, 50048)
3671	(1, 39759)
1225	(1, 21050)
2735	(5, 49260)
1446	(2, 14539)
733	(1, 15042)
1225	(5, 49510)
1446	(27, 55681)
1246	(2, 15033)
3671	(3, 4031)
733	(1, 27504)
1446	(1, 44608)
2431	(27, 11125)
2580	(3, 4543)
2431	(1, 53376)
733	(5, 49832)
1246	(1, 36423)
1223	(3, 3999)
1246	(1, 16597)
2431	(36, 47471)
1225	(1, 8216)
2735	(3, 4155)
2735	(1, 38253)
1446	(2, 13539)
1223	(16, 38585)
3671	(5, 49510)
2431	(27, 41237)
733	(1, 44956)
1446	(1, 16488)
1246	(1, 6702)
1246	(3, 4123)
2431	(3, 4149)
2735	(3, 4050)
1225	(1, 15857)
1225	(1, 25751)
733	(1, 20359)
1246	(1, 30885)
733	(2, 15797)
1446	(5, 48969)
2431	(1, 17094)
2431	(2, 13918)
733	(1, 6325)
2580	(1, 20043)
3671	(1, 28571)
2580	(18, 22189)
2580	(1, 52927)
1223	(1, 41080)
1446	(1, 45822)
1446	(3, 4123)
2735	(1, 50250)
2431	(5, 49763)
1223	(3, 56337)
1246	(1, 53505)
1225	(1, 37627)
733	(6, 57542)
1446	(1, 53779)
1446	(3, 4764)
2431	(1, 46501)
2431	(1, 15666)
1225	(1, 15690)
2431	(5, 49884)
2580	(5, 48723)
733	(1, 42746)
1225	(1, 9655)
3671	(1, 43481)
2431	(1, 13574)
3671	(3, 4587)
733	(1, 55071)
2580	(1, 35586)
3671	(1, 19900)
1225	(3, 5322)
3671	(3, 4294)
1246	(3, 4149)
1225	(1, 5996)
733	(1, 21020)
1225	(1, 41088)
1225	(1, 7239)
2431	(1, 30426)
3671	(1, 55318)
1246	(2, 13918)
1225	(1, 14622)
1225	(1, 14448)
733	(1, 16408)
2580	(1, 13369)
2735	(1, 43200)
2431	(16, 36154)
2431	(32, 53486)
2431	(1, 28219)
1223	(1, 14250)
1225	(5, 49112)
733	(2, 13965)
1223	(3, 56335)
1446	(1, 14539)
1246	(2, 15028)
1446	(16, 41788)
2580	(37, 7578)
2580	(2, 13814)
2580	(3, 5935)
1246	(1, 3019)
2580	(3, 4419)
3671	(5, 49112)
2580	(3, 4369)
3671	(3, 56335)
1446	(1, 13539)
1225	(5, 49560)
2431	(1, 26336)
2431	(1, 27130)
2580	(3, 56308)
2580	(3, 4807)
2431	(1, 34619)
1246	(1, 52723)
2735	(1, 48236)
1446	(1, 46857)
1225	(3, 56308)
1246	(1, 20307)
3671	(1, 45149)
3671	(1, 11042)
1225	(5, 48668)
1223	(1, 13210)
2580	(1, 13582)
733	(3, 4125)
2735	(17, 25039)
1225	(1, 27259)
733	(2, 15042)
1246	(1, 31818)
1246	(1, 14622)
733	(1, 53645)
2580	(3, 55879)
1246	(2, 14865)
2735	(1, 1270)
1446	(36, 55681)
2580	(10, 46715)
1246	(1, 3424)
2735	(1, 37254)
733	(1, 36995)
2735	(20, 22064)
733	(14, 54317)
733	(1, 36886)
2580	(1, 13842)
1225	(5, 48768)
1246	(14, 11990)
2580	(3, 4517)
1246	(2, 15024)
2431	(5, 49704)
2580	(1, 42591)
2735	(1, 17577)
733	(1, 13540)
2431	(1, 10337)
3671	(2, 14982)
3671	(1, 12103)
1246	(1, 26336)
1246	(20, 31818)
1225	(2, 16470)
733	(5, 49040)
733	(1, 46937)
1446	(28, 25383)
1223	(1, 41014)
2431	(1, 50389)
1225	(1, 37626)
3671	(1, 31830)
2580	(14, 46720)
2735	(1, 52154)
1246	(1, 44931)
2431	(1, 53538)
2580	(1, 33585)
2431	(15, 47549)
2735	(4, 22863)
1223	(1, 18842)
3671	(1, 13055)
1225	(1, 27387)
1446	(1, 8894)
3671	(1, 44927)
1246	(1, 7103)
1225	(5, 49832)
1225	(1, 46237)
733	(12, 31817)
2431	(5, 48958)
2735	(2, 13266)
2431	(36, 43642)
3671	(3, 55927)
3671	(8, 31740)
2431	(1, 44649)
1223	(21, 56315)
3671	(1, 15968)
1246	(5, 49704)
733	(1, 35841)
3671	(1, 8327)
733	(1, 15053)
2735	(1, 14670)
2735	(2, 16680)
1225	(28, 45199)
2431	(7, 52497)
2580	(3, 4101)
1246	(1, 6976)
2735	(1, 22863)
2580	(2, 16516)
3671	(5, 49832)
2431	(1, 18601)
2580	(3, 5944)
1225	(1, 10848)
733	(4, 22049)
1246	(1, 1674)
2431	(1, 52497)
2580	(1, 16766)
2431	(3, 4183)
733	(0, 45509)
1446	(16, 46871)
1446	(5, 49289)
1446	(14, 37607)
733	(2, 16408)
2431	(2, 14208)
2580	(1, 13352)
2735	(2, 15531)
1225	(18, 37496)
2735	(2, 14622)
3671	(1, 26339)
1246	(5, 49909)
2580	(1, 48424)
2735	(2, 13828)
1223	(1, 43966)
2580	(1, 7554)
1246	(2, 14960)
2735	(2, 16584)
2431	(23, 10023)
3671	(1, 26479)
2580	(2, 13953)
733	(5, 48912)
2431	(1, 28490)
3671	(3, 3999)
2580	(1, 47366)
1246	(3, 4530)
1446	(3, 4378)
1246	(3, 4183)
1246	(1, 6974)
2431	(1, 13346)
1225	(1, 16470)
1223	(3, 4111)
1446	(10, 46871)
2735	(19, 43200)
2431	(1, 43642)
2431	(1, 39357)
1446	(3, 4183)
1223	(1, 32318)
2431	(2, 13572)
1246	(1, 13300)
1246	(1, 7272)
2580	(1, 42376)
2580	(1, 34292)
1446	(1, 6317)
1246	(1, 19009)
2580	(1, 20173)
1225	(1, 7249)
1223	(2, 14394)
1246	(1, 21050)
1446	(16, 40270)
1225	(1, 36024)
1225	(1, 55661)
1446	(1, 8531)
2580	(37, 20350)
733	(1, 23787)
3671	(3, 56337)
3671	(1, 21473)
1225	(2, 14482)
733	(2, 13540)
2431	(1, 7249)
1246	(5, 49510)
733	(1, 27939)
1223	(5, 49289)
733	(1, 17271)
1225	(1, 27022)
3671	(1, 8734)
1223	(5, 49673)
1225	(1, 42170)
1225	(1, 55279)
1246	(1, 2020)
2431	(1, 47471)
1225	(3, 4125)
1223	(3, 55880)
1446	(12, 54118)
1246	(1, 7009)
1246	(1, 1131)
733	(1, 15943)
733	(3, 3990)
2431	(1, 43946)
2431	(5, 50002)
733	(1, 16878)
3671	(1, 55499)
2735	(1, 13851)
1446	(4, 30572)
733	(2, 16364)
1225	(1, 41323)
1223	(5, 49260)
1446	(2, 15442)
1225	(1, 9644)
1225	(1, 34591)
3671	(1, 13984)
1446	(23, 30572)
2580	(8, 9724)
2431	(23, 36258)
1225	(2, 16406)
733	(2, 15053)
2431	(4, 18378)
3671	(1, 18371)
1223	(1, 13752)
1246	(1, 11990)
1246	(1, 55390)
1225	(1, 52377)
1446	(1, 50610)
2431	(1, 47109)
1225	(1, 40824)
1225	(1, 7241)
733	(1, 50959)
2580	(2, 14408)
1223	(3, 4155)
3671	(18, 36714)
1446	(34, 20292)
3671	(1, 37278)
1446	(5, 48970)
1446	(5, 49536)
1225	(1, 45689)
1246	(5, 49629)
2431	(1, 18378)
2735	(3, 5935)
3671	(3, 4975)
2580	(1, 46720)
1246	(1, 43946)
733	(1, 16527)
1223	(3, 4050)
733	(1, 16011)
733	(1, 41201)
3671	(1, 12090)
2580	(0, 52275)
3671	(1, 22035)
2580	(37, 38487)
2735	(3, 56308)
1446	(3, 5937)
3671	(1, 51252)
1225	(0, 18356)
2580	(1, 11567)
3671	(1, 35697)
2580	(3, 4524)
1446	(1, 20022)
3671	(4, 37088)
2431	(1, 40548)
1225	(1, 26841)
1246	(18, 41109)
1225	(1, 14482)
1246	(5, 49112)
2431	(1, 30618)
1223	(3, 4917)
1246	(13, 55111)
1225	(1, 44049)
2735	(3, 55879)
2431	(2, 15991)
1225	(3, 4906)
2580	(1, 14861)
1225	(3, 4317)
2580	(0, 30592)
1446	(1, 8128)
1223	(1, 47261)
2431	(23, 37380)
1246	(8, 36511)
3671	(1, 7685)
1225	(1, 23051)
3671	(1, 13025)
3671	(1, 26769)
3671	(1, 37088)
2735	(1, 19132)
1223	(1, 9160)
733	(1, 16364)
2431	(36, 21568)
2580	(5, 49761)
2431	(1, 47192)
3671	(3, 4536)
3671	(1, 31872)
733	(3, 4123)
3671	(1, 13088)
1223	(3, 5499)
2735	(2, 13166)
2431	(1, 41605)
1225	(5, 48912)
3671	(1, 2187)
1446	(1, 15442)
2580	(1, 1060)
1246	(1, 39559)
3671	(1, 42385)
1225	(5, 48786)
1225	(1, 16406)
2735	(1, 42679)
1225	(2, 16794)
1246	(2, 14187)
1446	(34, 46489)
733	(2, 17271)
1246	(5, 48768)
733	(3, 5464)
3671	(2, 17935)
1223	(1, 10207)
3671	(1, 37015)
2580	(3, 4526)
1225	(1, 53945)
1225	(2, 14160)
2431	(1, 44956)
2580	(3, 5191)
733	(1, 20623)
733	(2, 15943)
2735	(3, 4101)
3671	(1, 53994)
2431	(27, 20565)
733	(2, 16878)
1225	(1, 38121)
2580	(37, 22574)
2735	(3, 5944)
2431	(2, 14414)
2431	(1, 11125)
1225	(1, 30884)
2580	(1, 14033)
3671	(1, 38212)
1246	(2, 17905)
733	(3, 4149)
1225	(3, 5671)
1246	(1, 31525)
3671	(1, 25534)
2431	(1, 27023)
733	(1, 52234)
2431	(37, 44043)
2735	(1, 12421)
3671	(2, 16061)
2431	(1, 41237)
2735	(1, 40315)
2580	(2, 13600)
2580	(0, 11567)
1225	(1, 18836)
1225	(3, 5445)
2431	(1, 43433)
2735	(5, 48734)
1246	(36, 52492)
1225	(1, 23537)
1246	(1, 46296)
3671	(5, 49471)
2431	(37, 20090)
2580	(16, 19448)
2431	(2, 17466)
1225	(2, 14193)
2580	(3, 3990)
3671	(1, 21951)
2431	(1, 53637)
1225	(2, 14829)
2431	(1, 19637)
2580	(1, 52275)
1225	(1, 53328)
1225	(3, 3990)
3671	(1, 42903)
3671	(1, 15518)
1446	(1, 55772)
1223	(1, 720)
1246	(2, 16122)
733	(1, 32719)
2580	(3, 4603)
733	(2, 16527)
1223	(2, 13305)
733	(2, 16011)
3671	(3, 4111)
1246	(3, 4922)
1225	(1, 9664)
3671	(2, 14631)
1223	(1, 38585)
2431	(3, 5621)
1225	(6, 55824)
2431	(1, 27040)
733	(1, 21717)
2431	(3, 5028)
733	(1, 19091)
2431	(1, 13567)
1246	(1, 48594)
733	(1, 22025)
2580	(3, 4742)
733	(0, 37000)
1225	(1, 19695)
733	(1, 7798)
3671	(1, 35546)
2431	(1, 25582)
1446	(1, 19007)
3671	(1, 32070)
3671	(1, 53757)
1225	(1, 7765)
1223	(1, 27546)
2580	(1, 30592)
2431	(3, 5426)
1225	(1, 19903)
2580	(3, 4125)
733	(1, 28717)
1225	(1, 36511)
1446	(3, 4031)
1446	(2, 17136)
3671	(3, 4289)
1446	(1, 10824)
2580	(1, 53368)
1225	(1, 16794)
2431	(3, 4091)
2735	(1, 18454)
2431	(3, 5937)
2735	(5, 48680)
2580	(1, 19488)
3671	(11, 31740)
1223	(2, 17502)
3671	(1, 13918)
3671	(1, 53742)
2580	(1, 7578)
1446	(1, 20286)
1223	(2, 14855)
3671	(20, 32070)
1246	(2, 14226)
1223	(1, 17785)
1225	(1, 14160)
1225	(1, 38119)
2431	(4, 36154)
3671	(5, 49289)
3671	(3, 55880)
1246	(3, 5028)
2431	(1, 51314)
3671	(2, 17980)
1225	(1, 35019)
2735	(1, 19488)
733	(18, 36995)
2580	(5, 48872)
2431	(3, 4508)
1446	(0, 55681)
3671	(0, 26339)
733	(1, 53730)
2431	(5, 49112)
2580	(5, 50084)
1246	(1, 15999)
2735	(1, 32701)
3671	(1, 55395)
1225	(1, 6800)
733	(1, 13918)
733	(1, 53742)
2431	(5, 50014)
1225	(2, 16797)
1446	(1, 7244)
1446	(1, 34191)
2580	(2, 13323)
1246	(1, 7893)
2431	(1, 36154)
2431	(1, 36886)
1246	(3, 4091)
1246	(2, 15569)
2735	(3, 4069)
733	(5, 49289)
1246	(3, 5937)
2735	(1, 19630)
1225	(1, 7283)
1225	(1, 14193)
1446	(1, 30572)
2431	(1, 11042)
1225	(1, 14829)
3671	(3, 4155)
2580	(9, 26159)
733	(1, 29358)
733	(1, 47209)
1446	(3, 4091)
2580	(2, 16948)
2580	(3, 4650)
2431	(5, 49040)
1225	(1, 10827)
733	(1, 53378)
1223	(1, 17023)
1225	(1, 9943)
1225	(3, 4123)
1246	(3, 4354)
3671	(1, 7843)
1246	(1, 51314)
2431	(2, 17962)
2431	(13, 22056)
3671	(3, 4050)
733	(1, 46499)
2735	(7, 37191)
1223	(1, 14251)
1225	(1, 22012)
1246	(5, 50069)
733	(5, 49260)
3671	(1, 55522)
2431	(11, 35839)
1225	(1, 50943)
1246	(1, 32133)
2735	(2, 13834)
733	(1, 13789)
733	(1, 44741)
1223	(3, 4664)
1246	(1, 13155)
2735	(2, 15963)
2735	(1, 37191)
2431	(1, 40443)
1246	(1, 36886)
1225	(1, 7240)
2735	(1, 47455)
1446	(1, 20292)
2735	(1, 14722)
3671	(1, 43973)
733	(1, 32911)
2431	(1, 21138)
1246	(1, 22478)
733	(5, 50048)
1446	(1, 17136)
1246	(1, 7241)
1225	(25, 41088)
3671	(1, 9661)
3671	(3, 5302)
2580	(36, 31444)
2580	(3, 4149)
2431	(1, 46370)
2580	(19, 47452)
2431	(1, 41855)
1225	(3, 4149)
2580	(1, 15893)
733	(1, 7255)
1446	(3, 4372)
1225	(1, 8246)
1246	(1, 14185)
1225	(1, 26832)
733	(3, 4183)
2580	(5, 48647)
733	(1, 20927)
2431	(0, 43946)
1225	(21, 56315)
3671	(1, 43989)
1225	(1, 23796)
2431	(1, 28081)
3671	(19, 20537)
1225	(1, 44415)
2431	(1, 32062)
2431	(5, 49832)
2580	(1, 16647)
1446	(1, 22312)
1225	(1, 8176)
3671	(1, 19353)
1246	(1, 37883)
1225	(1, 16797)
2735	(8, 31453)
2580	(9, 38857)
1246	(1, 31830)
1225	(1, 9666)
3671	(21, 56315)
1246	(1, 13299)
2735	(5, 48873)
2431	(1, 44043)
1246	(1, 43179)
2580	(11, 9724)
733	(1, 35462)
2580	(3, 4919)
3671	(1, 35119)
1223	(2, 17966)
3671	(2, 13090)
1225	(1, 9649)
2431	(1, 20090)
1223	(3, 5935)
1223	(2, 13300)
2431	(3, 4031)
1246	(0, 43946)
2580	(5, 49052)
1223	(2, 13146)
3671	(1, 54457)
2580	(7, 22189)
2735	(2, 13907)
733	(1, 21580)
3671	(1, 13820)
3671	(2, 16070)
2431	(1, 38200)
2735	(1, 14553)
1246	(3, 55927)
1246	(5, 49832)
733	(1, 6833)
1223	(3, 56308)
2580	(1, 23547)
733	(2, 13918)
733	(1, 43249)
3671	(3, 5860)
1246	(1, 7250)
2735	(1, 43639)
1223	(1, 42004)
1223	(1, 14054)
1446	(1, 46489)
2431	(1, 21568)
3671	(17, 25039)
3671	(1, 42578)
1225	(1, 33660)
2431	(1, 48387)
733	(1, 30985)
1246	(1, 28055)
1225	(1, 34614)
1446	(16, 50610)
1446	(3, 55927)
1223	(1, 7232)
3671	(1, 10877)
3671	(10, 54443)
2580	(1, 20350)
2431	(2, 13358)
1446	(3, 4406)
1223	(3, 55879)
3671	(1, 44082)
2735	(1, 32436)
3671	(1, 44928)
2580	(20, 22189)
